data,codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2021-11-26,2802106,Estância,52712,48599,2500,6419,48747,36655,2510,3253
2021-11-26,2802205,Feira Nova,4455,4120,55,553,4133,3255,57,290
2021-11-26,2802304,Frei Paulo,11901,10501,150,1498,11859,9534,150,1119
2021-11-26,2802403,Gararu,8910,8357,120,1102,8728,6846,115,517
2021-11-26,2802502,General Maynard,2514,2323,35,319,2374,2216,35,330
2021-11-26,2802601,Gracho Cardoso,4575,4263,65,750,4840,3814,71,535
2021-11-26,2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2021-11-26,2802809,Indiaroba,12772,11521,145,1153,12176,8983,147,742
2021-11-26,2802908,Itabaiana,72790,66801,2400,10121,73338,60890,2519,6022
2021-11-26,2803005,Itabaianinha,31918,29167,370,3475,30311,24427,370,1973
2021-11-26,2803104,Itabi,4016,3749,55,623,3857,3325,56,440
2021-11-26,2803203,Itaporanga d'Ajuda,26192,24579,330,2647,25894,20321,330,2155
2021-11-26,2803302,Japaratuba,13606,12136,175,1557,12870,11002,175,1189
2021-11-26,2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2021-11-26,2803500,Lagarto,82578,76608,2500,12280,80399,66289,2510,6473
2021-11-26,2803609,Laranjeiras,22640,20838,490,2018,22993,18017,502,1263
2021-11-26,2803708,Macambira,5455,4965,70,900,5595,4624,70,679
2021-11-26,2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2021-11-26,2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2021-11-26,2804003,Maruim,12847,11779,165,1293,11707,8896,165,1050
2021-11-26,2804102,Moita Bonita,9038,8664,125,1480,8999,7771,138,1125
2021-11-26,2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10533,7196,135,553
2021-11-26,2804300,Muribeca,5934,5776,75,616,6019,5150,75,373
2021-11-26,2804409,Neópolis,14082,13148,175,1716,12551,9330,175,1174
2021-11-26,2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6872,6022,111,587
2021-11-26,2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27870,23028,968,1912
2021-11-26,2804607,Nossa Senhora das Dores,20898,19321,245,2845,21345,16502,245,2005
2021-11-26,2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5205,3926,53,339
2021-11-26,2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133655,102016,4175,8976
2021-11-26,2804904,Pacatuba,10591,9711,130,1022,10246,8187,136,871
2021-11-26,2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2021-11-26,2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2021-11-26,2805208,Pinhão,5644,4967,65,715,4806,4136,73,664
2021-11-26,2805307,Pirambu,6920,6032,80,996,6879,5157,80,548
2021-11-26,2805604,Porto da Folha,21203,19436,265,2544,20395,17741,268,1964
2021-11-26,2805406,Poço Redondo,24435,22070,280,2744,22756,16648,280,1927
2021-11-26,2805505,Poço Verde,19352,18343,210,2533,17477,14551,206,1595
2021-11-26,2805703,Propriá,22800,21047,255,2791,22169,18241,258,1527
2021-11-26,2805901,Riachuelo,7245,6445,100,767,6918,5223,100,509
2021-11-26,2805802,Riachão do Dantas,15376,14238,185,1944,14318,11121,183,866
2021-11-26,2806008,Ribeirópolis,14700,13670,200,2162,13733,11709,197,1800
2021-11-26,2806107,Rosário do Catete,8136,7582,105,885,7775,6243,111,560
2021-11-26,2806206,Salgado,15345,14146,200,2001,14996,11560,200,1280
2021-11-26,2806305,Santa Luzia do Itanhy,10320,9735,120,916,10116,7453,114,432
2021-11-26,2806503,Santa Rosa de Lima,3334,3230,35,425,3043,2589,35,378
2021-11-26,2806404,Santana do São Francisco,5613,5418,85,487,5199,4224,85,419
2021-11-26,2806602,Santo Amaro das Brotas,8854,8389,125,1016,8579,7144,125,882
2021-11-26,2807105,Simão Dias,32202,30263,1050,4215,31014,23709,1078,2569
2021-11-26,2807204,Siriri,6412,5796,75,822,6079,5227,75,754
2021-11-26,2806701,São Cristóvão,68844,62882,2385,5912,64925,43063,2384,1872
2021-11-26,2806800,São Domingos,8729,7987,110,1127,7727,6492,107,985
2021-11-26,2806909,São Francisco,2982,2748,40,320,2516,2179,40,270
2021-11-26,2807006,São Miguel do Aleixo,3164,3020,40,522,3086,2349,54,309
2021-11-26,2807303,Telha,2493,2303,45,323,2393,1854,46,259
2021-11-26,2807402,Tobias Barreto,39736,33578,1160,4928,38170,31560,1187,3080
2021-11-26,2807501,Tomar do Geru,10403,9491,135,786,8751,6511,139,531
2021-11-26,2807600,Umbaúba,19447,17731,240,1840,17619,12834,237,964
2021-11-27,2800100,Amparo de São Francisco,1865,1711,30,214,1793,1537,30,175
2021-11-27,2800209,Aquidabã,17185,16261,210,2028,15560,11850,212,1459
2021-11-27,2800308,Aracaju,541450,516038,12715,77549,508225,433855,12589,58256
2021-11-27,2800407,Arauá,7678,7137,100,900,8389,6285,102,547
2021-11-27,2800506,Areia Branca,14126,12890,185,1434,14169,12186,198,934
2021-11-27,2800605,Barra dos Coqueiros,22931,21771,845,2514,23616,17158,967,1376
2021-11-27,2800670,Boquim,21302,19697,255,2953,18930,16343,252,2229
2021-11-27,2800704,Brejo Grande,6076,5516,75,506,6015,4376,75,303
2021-11-27,2801009,Campo do Brito,14311,13276,175,2219,13568,10259,175,1394
2021-11-27,2801108,Canhoba,3130,2887,40,391,3054,2238,40,64
2021-11-27,2801207,Canindé de São Francisco,21984,19737,275,1813,20854,14987,275,998
2021-11-27,2801306,Capela,26273,23645,315,2834,22854,17119,357,1587
2021-11-27,2801405,Carira,16713,15561,195,2361,15982,11911,194,1575
2021-11-27,2801504,Carmópolis,11696,10321,155,793,10406,7643,155,545
2021-11-27,2801603,Cedro de São João,4558,4201,60,674,4290,3575,60,583
2021-11-27,2801702,Cristinápolis,13539,12895,165,1446,12688,9083,165,822
2021-11-27,2801900,Cumbe,3251,3004,45,503,3137,2732,45,374
2021-11-27,2802007,Divina Pastora,3800,3456,50,438,3456,3003,50,511
2021-11-27,2802106,Estância,52712,48599,2500,6419,48747,36655,2510,3253
2021-11-27,2802205,Feira Nova,4455,4120,55,553,4133,3255,57,290
2021-11-27,2802304,Frei Paulo,11901,10501,150,1498,11859,9534,150,1119
2021-11-27,2802403,Gararu,8910,8357,120,1102,8728,6846,115,517
2021-11-27,2802502,General Maynard,2514,2323,35,319,2374,2216,35,330
2021-11-27,2802601,Gracho Cardoso,4575,4263,65,750,4840,3814,71,535
2021-11-27,2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2021-11-27,2802809,Indiaroba,12772,11521,145,1153,12176,8983,147,742
2021-11-27,2802908,Itabaiana,72790,66801,2400,10121,73338,60890,2519,6022
2021-11-27,2803005,Itabaianinha,31918,29167,370,3475,30311,24427,370,1973
2021-11-27,2803104,Itabi,4016,3749,55,623,3857,3325,56,440
2021-11-27,2803203,Itaporanga d'Ajuda,26192,24579,330,2647,25894,20321,330,2155
2021-11-27,2803302,Japaratuba,13606,12136,175,1557,12870,11002,175,1189
2021-11-27,2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2021-11-27,2803500,Lagarto,82578,76608,2500,12280,80399,66289,2510,6473
2021-11-27,2803609,Laranjeiras,22640,20838,490,2018,22993,18017,502,1263
2021-11-27,2803708,Macambira,5455,4965,70,900,5595,4624,70,679
2021-11-27,2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2021-11-27,2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2021-11-27,2804003,Maruim,12847,11779,165,1293,11707,8896,165,1050
2021-11-27,2804102,Moita Bonita,9038,8664,125,1480,8999,7771,138,1125
2021-11-27,2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10533,7196,135,553
2021-11-27,2804300,Muribeca,5934,5776,75,616,6019,5150,75,373
2021-11-27,2804409,Neópolis,14082,13148,175,1716,12551,9330,175,1174
2021-11-27,2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6872,6022,111,587
2021-11-27,2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27870,23028,968,1912
2021-11-27,2804607,Nossa Senhora das Dores,20898,19321,245,2845,21345,16502,245,2005
2021-11-27,2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5205,3926,53,339
2021-11-27,2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133655,102016,4175,8976
2021-11-27,2804904,Pacatuba,10591,9711,130,1022,10246,8187,136,871
2021-11-27,2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2021-11-27,2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2021-11-27,2805208,Pinhão,5644,4967,65,715,4810,4174,73,671
2021-11-27,2805307,Pirambu,6920,6032,80,996,6879,5157,80,548
2021-11-27,2805604,Porto da Folha,21203,19436,265,2544,20395,17741,268,1964
2021-11-27,2805406,Poço Redondo,24435,22070,280,2744,22756,16648,280,1927
2021-11-27,2805505,Poço Verde,19352,18343,210,2533,17477,14551,206,1595
2021-11-27,2805703,Propriá,22800,21047,255,2791,22169,18241,258,1527
2021-11-27,2805901,Riachuelo,7245,6445,100,767,6918,5223,100,509
2021-11-27,2805802,Riachão do Dantas,15376,14238,185,1944,14358,11466,183,1004
2021-11-27,2806008,Ribeirópolis,14700,13670,200,2162,13733,11709,197,1800
2021-11-27,2806107,Rosário do Catete,8136,7582,105,885,7815,6355,111,576
2021-11-27,2806206,Salgado,15345,14146,200,2001,14996,11560,200,1280
2021-11-27,2806305,Santa Luzia do Itanhy,10320,9735,120,916,10116,7453,114,432
2021-11-27,2806503,Santa Rosa de Lima,3334,3230,35,425,3043,2589,35,378
2021-11-27,2806404,Santana do São Francisco,5613,5418,85,487,5199,4224,85,419
2021-11-27,2806602,Santo Amaro das Brotas,8854,8389,125,1016,8579,7144,125,882
2021-11-27,2807105,Simão Dias,32202,30263,1050,4215,31014,23709,1078,2569
2021-11-27,2807204,Siriri,6412,5796,75,822,6082,5246,75,756
2021-11-27,2806701,São Cristóvão,68844,62882,2385,5912,64925,43063,2384,1872
2021-11-27,2806800,São Domingos,8729,7987,110,1127,7727,6492,107,985
2021-11-27,2806909,São Francisco,2982,2748,40,320,2516,2179,40,270
2021-11-27,2807006,São Miguel do Aleixo,3164,3020,40,522,3086,2349,54,309
2021-11-27,2807303,Telha,2493,2303,45,323,2393,1854,46,259
2021-11-27,2807402,Tobias Barreto,39736,33578,1160,4928,38170,31560,1187,3080
2021-11-27,2807501,Tomar do Geru,10403,9491,135,786,8751,6511,139,531
2021-11-27,2807600,Umbaúba,19447,17731,240,1840,17619,12834,237,964
2021-11-28,2800100,Amparo de São Francisco,1865,1711,30,214,1793,1537,30,175
2021-11-28,2800209,Aquidabã,17185,16261,210,2028,15560,11850,212,1459
2021-11-28,2800308,Aracaju,541450,516038,12715,77549,508225,433855,12589,58256
2021-11-28,2800407,Arauá,7678,7137,100,900,8389,6285,102,547
2021-11-28,2800506,Areia Branca,14126,12890,185,1434,14169,12186,198,934
2021-11-28,2800605,Barra dos Coqueiros,22931,21771,845,2514,23616,17158,967,1376
2021-11-28,2800670,Boquim,21302,19697,255,2953,18930,16343,252,2229
2021-11-28,2800704,Brejo Grande,6076,5516,75,506,6015,4376,75,303
2021-11-28,2801009,Campo do Brito,14311,13276,175,2219,13568,10259,175,1394
2021-11-28,2801108,Canhoba,3130,2887,40,391,3054,2238,40,64
2021-11-28,2801207,Canindé de São Francisco,21984,19737,275,1813,20854,14987,275,998
2021-11-28,2801306,Capela,26273,23645,315,2834,22854,17119,357,1587
2021-11-28,2801405,Carira,16713,15561,195,2361,15982,11911,194,1575
2021-11-28,2801504,Carmópolis,11696,10321,155,793,10406,7643,155,545
2021-11-28,2801603,Cedro de São João,4558,4201,60,674,4290,3575,60,583
2021-11-28,2801702,Cristinápolis,13539,12895,165,1446,12688,9083,165,822
2021-11-28,2801900,Cumbe,3251,3004,45,503,3137,2732,45,374
2021-11-28,2802007,Divina Pastora,3800,3456,50,438,3456,3003,50,511
2021-11-28,2802106,Estância,52712,48599,2500,6419,48747,36655,2510,3253
2021-11-28,2802205,Feira Nova,4455,4120,55,553,4133,3255,57,290
2021-11-28,2802304,Frei Paulo,11901,10501,150,1498,11859,9534,150,1119
2021-11-28,2802403,Gararu,8910,8357,120,1102,8728,6846,115,517
2021-11-28,2802502,General Maynard,2514,2323,35,319,2374,2216,35,330
2021-11-28,2802601,Gracho Cardoso,4575,4263,65,750,4840,3814,71,535
2021-11-28,2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2021-11-28,2802809,Indiaroba,12772,11521,145,1153,12176,8983,147,742
2021-11-28,2802908,Itabaiana,72790,66801,2400,10121,73338,60890,2519,6022
2021-11-28,2803005,Itabaianinha,31918,29167,370,3475,30311,24427,370,1973
2021-11-28,2803104,Itabi,4016,3749,55,623,3857,3325,56,440
2021-11-28,2803203,Itaporanga d'Ajuda,26192,24579,330,2647,25894,20321,330,2155
2021-11-28,2803302,Japaratuba,13606,12136,175,1557,12870,11002,175,1189
2021-11-28,2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2021-11-28,2803500,Lagarto,82578,76608,2500,12280,80399,66289,2510,6473
2021-11-28,2803609,Laranjeiras,22640,20838,490,2018,22993,18017,502,1263
2021-11-28,2803708,Macambira,5455,4965,70,900,5595,4624,70,679
2021-11-28,2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2021-11-28,2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2021-11-28,2804003,Maruim,12847,11779,165,1293,11707,8896,165,1050
2021-11-28,2804102,Moita Bonita,9038,8664,125,1480,8999,7771,138,1125
2021-11-28,2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10533,7196,135,553
2021-11-28,2804300,Muribeca,5934,5776,75,616,6019,5150,75,373
2021-11-28,2804409,Neópolis,14082,13148,175,1716,12551,9330,175,1174
2021-11-28,2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6872,6022,111,587
2021-11-28,2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27870,23028,968,1912
2021-11-28,2804607,Nossa Senhora das Dores,20898,19321,245,2845,21345,16502,245,2005
2021-11-28,2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5205,3926,53,339
2021-11-28,2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133655,102016,4175,8976
2021-11-28,2804904,Pacatuba,10591,9711,130,1022,10246,8187,136,871
2021-11-28,2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2021-11-28,2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2021-11-28,2805208,Pinhão,5644,4967,65,715,4810,4174,73,671
2021-11-28,2805307,Pirambu,6920,6032,80,996,6879,5157,80,548
2021-11-28,2805604,Porto da Folha,21203,19436,265,2544,20395,17741,268,1964
2021-11-28,2805406,Poço Redondo,24435,22070,280,2744,22756,16648,280,1927
2021-11-28,2805505,Poço Verde,19352,18343,210,2533,17477,14551,206,1595
2021-11-28,2805703,Propriá,22800,21047,255,2791,22169,18241,258,1527
2021-11-28,2805901,Riachuelo,7245,6445,100,767,6918,5223,100,509
2021-11-28,2805802,Riachão do Dantas,15376,14238,185,1944,14358,11466,183,1004
2021-11-28,2806008,Ribeirópolis,14700,13670,200,2162,13733,11709,197,1800
2021-11-28,2806107,Rosário do Catete,8136,7582,105,885,7815,6355,111,576
2021-11-28,2806206,Salgado,15345,14146,200,2001,14996,11560,200,1280
2021-11-28,2806305,Santa Luzia do Itanhy,10320,9735,120,916,10116,7453,114,432
2021-11-28,2806503,Santa Rosa de Lima,3334,3230,35,425,3043,2589,35,378
2021-11-28,2806404,Santana do São Francisco,5613,5418,85,487,5199,4224,85,419
2021-11-28,2806602,Santo Amaro das Brotas,8854,8389,125,1016,8579,7144,125,882
2021-11-28,2807105,Simão Dias,32202,30263,1050,4215,31014,23709,1078,2569
2021-11-28,2807204,Siriri,6412,5796,75,822,6082,5246,75,756
2021-11-28,2806701,São Cristóvão,68844,62882,2385,5912,64925,43063,2384,1872
2021-11-28,2806800,São Domingos,8729,7987,110,1127,7727,6492,107,985
2021-11-28,2806909,São Francisco,2982,2748,40,320,2516,2179,40,270
2021-11-28,2807006,São Miguel do Aleixo,3164,3020,40,522,3086,2439,54,309
2021-11-28,2807303,Telha,2493,2303,45,323,2393,1854,46,259
2021-11-28,2807402,Tobias Barreto,39736,33578,1160,4928,38170,31560,1187,3080
2021-11-28,2807501,Tomar do Geru,10403,9491,135,786,8751,6511,139,531
2021-11-28,2807600,Umbaúba,19447,17731,240,1840,17619,12834,237,964
2021-11-29,2800100,Amparo de São Francisco,1865,1711,30,214,1793,1537,30,175
2021-11-29,2800209,Aquidabã,17185,16261,210,2028,15566,12001,212,1476
2021-11-29,2800308,Aracaju,541450,516038,12715,77549,508225,433855,12589,58256
2021-11-29,2800407,Arauá,7678,7137,100,900,8389,6285,102,547
2021-11-29,2800506,Areia Branca,14126,12890,185,1434,14227,12255,198,970
2021-11-29,2800605,Barra dos Coqueiros,22931,21771,845,2514,23682,17637,967,1526
2021-11-29,2800670,Boquim,21302,19697,255,2953,18938,16401,252,2299
2021-11-29,2800704,Brejo Grande,6076,5516,75,506,6015,4376,75,303
2021-11-29,2801009,Campo do Brito,14311,13276,175,2219,13632,10595,175,1426
2021-11-29,2801108,Canhoba,3130,2887,40,391,3068,2247,40,64
2021-11-29,2801207,Canindé de São Francisco,21984,19737,275,1813,20983,15250,275,1075
2021-11-29,2801306,Capela,26273,23645,315,2834,22878,17192,357,1598
2021-11-29,2801405,Carira,16713,15561,195,2361,15982,11911,194,1575
2021-11-29,2801504,Carmópolis,11696,10321,155,793,10406,7666,155,545
2021-11-29,2801603,Cedro de São João,4558,4201,60,674,4293,3596,60,602
2021-11-29,2801702,Cristinápolis,13539,12895,165,1446,12710,9312,165,862
2021-11-29,2801900,Cumbe,3251,3004,45,503,3137,2746,45,379
2021-11-29,2802007,Divina Pastora,3800,3456,50,438,3456,3021,50,511
2021-11-29,2802106,Estância,52712,48599,2500,6419,48747,36655,2510,3253
2021-11-29,2802205,Feira Nova,4455,4120,55,553,4133,3255,57,290
2021-11-29,2802304,Frei Paulo,11901,10501,150,1498,11874,9573,150,1126
2021-11-29,2802403,Gararu,8910,8357,120,1102,8732,6894,115,524
2021-11-29,2802502,General Maynard,2514,2323,35,319,2374,2216,35,330
2021-11-29,2802601,Gracho Cardoso,4575,4263,65,750,4935,4004,71,604
2021-11-29,2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2021-11-29,2802809,Indiaroba,12772,11521,145,1153,12179,9037,147,746
2021-11-29,2802908,Itabaiana,72790,66801,2400,10121,73340,61132,2519,6102
2021-11-29,2803005,Itabaianinha,31918,29167,370,3475,30335,24504,370,1981
2021-11-29,2803104,Itabi,4016,3749,55,623,3881,3334,56,444
2021-11-29,2803203,Itaporanga d'Ajuda,26192,24579,330,2647,25972,20619,330,2202
2021-11-29,2803302,Japaratuba,13606,12136,175,1557,12870,11002,175,1189
2021-11-29,2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2021-11-29,2803500,Lagarto,82578,76608,2500,12280,80445,66793,2510,6635
2021-11-29,2803609,Laranjeiras,22640,20838,490,2018,22995,18186,502,1282
2021-11-29,2803708,Macambira,5455,4965,70,900,5595,4674,70,685
2021-11-29,2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2021-11-29,2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2021-11-29,2804003,Maruim,12847,11779,165,1293,11713,8983,165,1058
2021-11-29,2804102,Moita Bonita,9038,8664,125,1480,8999,7771,138,1125
2021-11-29,2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10544,7459,135,590
2021-11-29,2804300,Muribeca,5934,5776,75,616,6024,5185,75,379
2021-11-29,2804409,Neópolis,14082,13148,175,1716,12551,9330,175,1174
2021-11-29,2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6872,6072,111,607
2021-11-29,2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27888,23152,968,1938
2021-11-29,2804607,Nossa Senhora das Dores,20898,19321,245,2845,21378,16720,245,2029
2021-11-29,2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5221,3961,53,352
2021-11-29,2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133738,103532,4175,9068
2021-11-29,2804904,Pacatuba,10591,9711,130,1022,10248,8243,136,873
2021-11-29,2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2021-11-29,2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2021-11-29,2805208,Pinhão,5644,4967,65,715,4810,4174,73,671
2021-11-29,2805307,Pirambu,6920,6032,80,996,6879,5403,80,560
2021-11-29,2805604,Porto da Folha,21203,19436,265,2544,20395,17741,268,1964
2021-11-29,2805406,Poço Redondo,24435,22070,280,2744,22756,16648,280,1927
2021-11-29,2805505,Poço Verde,19352,18343,210,2533,17478,14659,206,1660
2021-11-29,2805703,Propriá,22800,21047,255,2791,22186,18329,258,1586
2021-11-29,2805901,Riachuelo,7245,6445,100,767,6935,5260,100,539
2021-11-29,2805802,Riachão do Dantas,15376,14238,185,1944,14358,11466,183,1004
2021-11-29,2806008,Ribeirópolis,14700,13670,200,2162,13797,11930,197,1839
2021-11-29,2806107,Rosário do Catete,8136,7582,105,885,7815,6355,111,576
2021-11-29,2806206,Salgado,15345,14146,200,2001,15006,11653,200,1303
2021-11-29,2806305,Santa Luzia do Itanhy,10320,9735,120,916,10135,7461,114,438
2021-11-29,2806503,Santa Rosa de Lima,3334,3230,35,425,3045,2615,35,379
2021-11-29,2806404,Santana do São Francisco,5613,5418,85,487,5209,4267,85,422
2021-11-29,2806602,Santo Amaro das Brotas,8854,8389,125,1016,8579,7144,125,882
2021-11-29,2807105,Simão Dias,32202,30263,1050,4215,31048,23813,1078,2616
2021-11-29,2807204,Siriri,6412,5796,75,822,6082,5246,75,756
2021-11-29,2806701,São Cristóvão,68844,62882,2385,5912,64925,43063,2384,1872
2021-11-29,2806800,São Domingos,8729,7987,110,1127,7752,6518,107,991
2021-11-29,2806909,São Francisco,2982,2748,40,320,2520,2219,40,315
2021-11-29,2807006,São Miguel do Aleixo,3164,3020,40,522,3086,2439,54,309
2021-11-29,2807303,Telha,2493,2303,45,323,2393,1854,46,259
2021-11-29,2807402,Tobias Barreto,39736,33578,1160,4928,38183,31665,1187,3101
2021-11-29,2807501,Tomar do Geru,10403,9491,135,786,8766,6562,139,534
2021-11-29,2807600,Umbaúba,19447,17731,240,1840,17619,12834,237,964
2021-11-30,2800100,Amparo de São Francisco,1865,1711,30,214,1793,1537,30,175
2021-11-30,2800209,Aquidabã,17185,16261,210,2028,15587,12276,212,1508
2021-11-30,2800308,Aracaju,541450,516038,12715,77549,508391,435325,12589,58961
2021-11-30,2800407,Arauá,7678,7137,100,900,8402,6418,102,589
2021-11-30,2800506,Areia Branca,14126,12890,185,1434,14263,12296,198,972
2021-11-30,2800605,Barra dos Coqueiros,22931,21771,845,2514,23717,17776,967,1564
2021-11-30,2800670,Boquim,21302,19697,255,2953,18949,16508,252,2334
2021-11-30,2800704,Brejo Grande,6076,5516,75,506,6025,4446,75,308
2021-11-30,2801009,Campo do Brito,14311,13276,175,2219,13632,10810,175,1472
2021-11-30,2801108,Canhoba,3130,2887,40,391,3068,2263,40,64
2021-11-30,2801207,Canindé de São Francisco,21984,19737,275,1813,20983,15250,275,1075
2021-11-30,2801306,Capela,26273,23645,315,2834,22878,17192,357,1598
2021-11-30,2801405,Carira,16713,15561,195,2361,15991,12077,194,1602
2021-11-30,2801504,Carmópolis,11696,10321,155,793,10412,7701,155,545
2021-11-30,2801603,Cedro de São João,4558,4201,60,674,4293,3596,60,602
2021-11-30,2801702,Cristinápolis,13539,12895,165,1446,12726,9441,165,883
2021-11-30,2801900,Cumbe,3251,3004,45,503,3138,2759,45,381
2021-11-30,2802007,Divina Pastora,3800,3456,50,438,3456,3051,50,517
2021-11-30,2802106,Estância,52712,48599,2500,6419,48864,37176,2510,3377
2021-11-30,2802205,Feira Nova,4455,4120,55,553,4190,3289,57,308
2021-11-30,2802304,Frei Paulo,11901,10501,150,1498,11887,9625,150,1134
2021-11-30,2802403,Gararu,8910,8357,120,1102,8736,7012,115,542
2021-11-30,2802502,General Maynard,2514,2323,35,319,2364,2215,35,326
2021-11-30,2802601,Gracho Cardoso,4575,4263,65,750,4935,4053,71,622
2021-11-30,2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2021-11-30,2802809,Indiaroba,12772,11521,145,1153,12179,9037,147,746
2021-11-30,2802908,Itabaiana,72790,66801,2400,10121,73349,61515,2519,6250
2021-11-30,2803005,Itabaianinha,31918,29167,370,3475,30360,24655,370,2015
2021-11-30,2803104,Itabi,4016,3749,55,623,3884,3345,56,446
2021-11-30,2803203,Itaporanga d'Ajuda,26192,24579,330,2647,26079,20907,330,2282
2021-11-30,2803302,Japaratuba,13606,12136,175,1557,12901,11201,175,1224
2021-11-30,2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2021-11-30,2803500,Lagarto,82578,76608,2500,12280,80530,67383,2510,6814
2021-11-30,2803609,Laranjeiras,22640,20838,490,2018,23000,18264,502,1294
2021-11-30,2803708,Macambira,5455,4965,70,900,5595,4674,70,688
2021-11-30,2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2021-11-30,2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2021-11-30,2804003,Maruim,12847,11779,165,1293,11724,9020,165,1063
2021-11-30,2804102,Moita Bonita,9038,8664,125,1480,9044,7959,138,1210
2021-11-30,2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10564,7562,135,619
2021-11-30,2804300,Muribeca,5934,5776,75,616,6025,5228,75,410
2021-11-30,2804409,Neópolis,14082,13148,175,1716,12561,9458,175,1181
2021-11-30,2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6906,6254,111,607
2021-11-30,2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27886,23183,968,1960
2021-11-30,2804607,Nossa Senhora das Dores,20898,19321,245,2845,21378,16720,245,2029
2021-11-30,2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5231,3998,53,403
2021-11-30,2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133856,105284,4175,9182
2021-11-30,2804904,Pacatuba,10591,9711,130,1022,10253,8267,136,876
2021-11-30,2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2021-11-30,2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2021-11-30,2805208,Pinhão,5644,4967,65,715,4810,4174,73,671
2021-11-30,2805307,Pirambu,6920,6032,80,996,6879,5582,80,560
2021-11-30,2805604,Porto da Folha,21203,19436,265,2544,20395,17962,268,1988
2021-11-30,2805406,Poço Redondo,24435,22070,280,2744,22882,16741,280,1955
2021-11-30,2805505,Poço Verde,19352,18343,210,2533,17489,14845,206,1726
2021-11-30,2805703,Propriá,22800,21047,255,2791,22200,18393,258,1684
2021-11-30,2805901,Riachuelo,7245,6445,100,767,6952,5315,100,560
2021-11-30,2805802,Riachão do Dantas,15376,14238,185,1944,14364,11595,183,1029
2021-11-30,2806008,Ribeirópolis,14700,13670,200,2162,13797,11930,197,1839
2021-11-30,2806107,Rosário do Catete,8136,7582,105,885,7823,6400,111,585
2021-11-30,2806206,Salgado,15345,14146,200,2001,15021,11800,200,1324
2021-11-30,2806305,Santa Luzia do Itanhy,10320,9735,120,916,10135,7461,114,438
